subtitle,author,url,text,section,title,date
None,None,https://www.oantagonista.com/brasil/alckmin-aquilo-que-gente-entender-que-nao-e-justo-votaremos-contra/,"Geraldo Alckmin saiu do encontro com Jair Bolsonaro sem manifestar grande entusiasmo:“O importante na reforma é idade mínima e tempo de transição. A reforma é muito complexa, muito detalhista, muito longa. Nós não aprovaremos nenhum benefício menor que um salário mínimo.A reforma da Previdência precisa ser centrada em dois objetivos. O primeiro é justiça social. Não é possível permitir privilégios e é preciso proteger aqueles que mais precisam.Temos um sistema de distribuição de renda, que é o regime geral. São mais de 33 milhões de aposentados e pensionistas, 70% ganha um salário mínimo e  a média é R$ 1.390 e ninguém ganham mais que R$ 5 mil.”Sobre a possibilidade de fazer parte do governo, ele respondeu:“O PSDB tem uma postura de independência em relação ao governo. Não há nenhum tipo de troca. Não participaremos do governo, não aceitamos no governo e votamos com o Brasil. Aquilo que a gente entende que é importante para o país, para voltar a crescer, ter emprego, ter renda, o partido vai votar favorável. Aquilo que a gente entender que não é justo, nós votaremos contra.” ",Brasil,Alckmin: “Não há nenhum tipo de troca”,04/04/2019 12:20:37
None,None,https://www.oantagonista.com/brasil/moro-o-que-vimos-no-passado-foi-uma-quase-total-omissao/,"Sergio Moro, ao participar da abertura da reunião do Grupo Nacional de Combate às Organizações Criminosas, na Procuradoria de Justiça Militar, criticou há pouco a postura de governos anteriores no combate à corrupção.“O que vimos no passado, especialmente em relação ao problema da grande corrupção, foi uma quase total omissão por parte do governo federal em apresentar propostas direcionadas a melhorar o quadro normativo em relação ao enfrentamento à corrupção.”Ao defender seu pacote anticrime, o ministro da Justiça comentou também:“Temos outras ideias para o enfrentamento à corrupção, criminalidade organizada e crimes violentos, mas nosso propósito inicial foi apresentar um projeto relativamente simples. Se fossemos colocar tudo o que nós teríamos, o projeto ficaria muito longo e levaria a maiores dificuldades para enfrentar o problema.”",Brasil,Moro: “O que vimos no passado foi uma quase total omissão”,04/04/2019 12:31:02
None,None,https://www.oantagonista.com/brasil/barroso-e-fachin-criticam-colegas-que-desrespeitam-decisao-sobre-2a-instancia/,"Na sessão da manhã de hoje no TSE, os ministros Luís Roberto Barroso e Edson Fachin, também do STF, criticaram decisões individuais de colegas que soltam condenados na segunda instância.“Nas democracias maduras, uma vez fixada uma tese jurídica pela Suprema Corte, os demais magistrados seguem a orientação colegiadamente fixada. Então, o fato de que alguém deixe de seguir a orientação do Supremo está longe de obrigar os outros magistrados do país a errarem por isonomia”, disse Barroso.“Eu creio que se demonstra respeito a um tribunal constitucional respeitando as decisões colegiadas majoritárias. Isso não pode operar como um limpador de para-brisa, ora está aqui, ora está acolá. É fundamental que se tenha uma diretriz e um mínimo de previsibilidade”, acrescentou Fachin.Os comentários foram feitos durante julgamento, interrompido por um pedido de vista de Og Fernandes, em que uma ré condenada em segunda instância em processo eleitoral pede para recorrer em liberdade.",Brasil,Barroso e Fachin criticam colegas que desrespeitam decisão sobre 2ª instância,04/04/2019 12:35:28
None,None,https://www.oantagonista.com/brasil/marinho-diz-que-ccj-nao-teve-o-melhor-dos-desfechos/,"Na saída de um evento da construção civil em São Paulo, o secretário especial da Previdência, Rogério Marinho, disse há pouco que a sessão da CCJ da Câmara ontem “não teve o melhor dos desfechos”.Mas a avaliação dele da participação de Paulo Guedes é positiva.“A avaliação é positiva porque o dia de ontem não foi para discutir o projeto da reforma da Previdência, para entrar em detalhes, em motivações. Foi um dia para discutir uma questão política, para apresentar as visões de mundo que cada um dos grupos representados tem. Mas quem ganhou a eleição foi um grupo que tem uma visão liberal, que quer desburocratizar e simplificar a Constituição.”",Brasil,Marinho diz que CCJ ‘não teve o melhor dos desfechos’,04/04/2019 10:59:22
None,None,https://www.oantagonista.com/brasil/deu-para-entender-provoca-secretario/,"Marcos Cintra, secretário especial da Receita, voltou ao Twitter para explicar a mensagem publicada ontem, quando ele escreveu que Paulo Guedes “não precisa ter apoio de ninguém para aprovar seus projetos no Legislativo”.“Tem gente que não entendeu: vou soletrar”, diz ele.",Brasil,"“Deu para entender?”, provoca secretário",04/04/2019 11:06:16
None,Diego Amorim,https://www.oantagonista.com/brasil/psd-nao-integrara-base-de-bolsonaro/,"Gilberto Kassab, presidente do PSD, deixou o encontro com Jair Bolsonaro, no Palácio do Planalto, reafirmando que o partido não fechará questão sobre a reforma da Previdência.A legenda, segundo ele, vai contribuir para a aprovação das reformas, mas continuará com uma postura independente, ou seja, não integrará a base de apoio ao governo.",Brasil,PSD não integrará base de Bolsonaro,04/04/2019 10:37:04
None,None,https://www.oantagonista.com/brasil/moro-no-twitter/,Sergio Moro se rendeu ao Twitter.O ministro da Justiça diz que usará a rede social para explicar o pacote anticrime e outras medidas da pasta.,Brasil,Moro no Twitter,04/04/2019 10:53:14
None,None,https://www.oantagonista.com/brasil/militares-vao-pressionar-mais-pela-saida-de-velez-diz-jornal/,"A Folha de S. Paulo diz que, “numa ironia”, a defesa do ministro da Educação, Ricardo Vélez, de que os livros escolares precisam ensinar que não houve golpe em 1964 irritou a cúpula militar e “pode ser a gota d´água no seu processo de fritura”.O jornal acrescenta que integrantes do núcleo militar do governo farão chegar a Jair Bolsonaro que a paciência com o ministro acabou.",Brasil,"Militares vão pressionar mais pela saída de Vélez, diz jornal",04/04/2019 11:15:46
None,Diego Amorim,https://www.oantagonista.com/brasil/ele-nao-tem-que-fazer-perguntas-para-o-parlamento/," enviou a deputados da oposição que compõem a CCJ as perguntas feitas ontem por Paulo Guedes e que, na confusão, acabaram ficando sem respostas.Por exemplo: Por que não botaram imposto sobre dividendos, não cortaram dividendos? Por que deram benefícios para bilionários? Por que deram dinheiro para a JBS? Por que deram dinheiro para o BNDES? Vocês têm medo de cortar a aposentadoria dos militares?O petista Henrique Fontana quis conversar com o site. O deputado, que foi líder nos governos de Lula e Dilma Rousseff, avaliou que o ministro da Economia “fez divagações de caráter genérico” e disse esperar que “ele volte pelo menos na comissão especial”.Sobre a pergunta feita por Guedes em relação à aposentadoria dos militares, Fontana comentou:“Não concordo com o texto das militares. O ministro fez uma provocação extremamente irresponsável. Ele deveria ter dito qual a opinião do governo sobre os militares. Ele estava lá para defender a posição do governo que ele representa. Eu posso responder qualquer pergunta que ele fizer para mim. Mas ele tem que responder as perguntas sobre as propostas. Ele não tem que fazer perguntas para o Parlamento, ele tem que explicar por que defendeu aquela proposta.”Sobre as demais perguntas do ministro, o parlamentar afirmou que, no governo do PT, em 2012, o Congresso aprovou, na avaliação dele, “a reforma mais estrutural das últimas décadas para o regimento de Previdência para servidores”, sem o voto do então deputado Jair Bolsonaro. Ele também disse que o governo petista tentou aprovar o imposto sobre lucros e dividendos, mas “a direita e a centro-direita negaram essa possibilidade”.Fontana terminou a conversa acusando o ministro, vejam só, de “brincar de dividir o Brasil”.“Ele tem que aprender a ter um convívio de urbanidade, ele não é dono do Brasil. Ele não está falando com os empregados dele.”Ao perceber a besteira que falou, o deputado se corrigiu a tempo: “Nem com os empregados ele deveria falar assim”.",Brasil,“Ele não tem que fazer perguntas para o Parlamento”,04/04/2019 11:35:24
None,None,https://www.oantagonista.com/brasil/sergio-moro-e-figura-mais-popular-brasil/,"Sergio Moro é – disparado – a figura mais popular do Brasil.A pesquisa do Atlas Político, encomendada pelo El País, revela que 61,5% dos brasileiros têm uma imagem positiva dele.Jair Bolsonaro está em segundo lugar: 49,5% a favor e 40,7% contra.A imagem de Paulo Guedes é muito positiva: 39,1%. E isso foi antes do tchutchuca.",Brasil,Sergio Moro é a figura mais popular do Brasil,04/04/2019 10:10:42
None,None,https://www.oantagonista.com/brasil/bolsonaro-cai-2/,"A aprovação do governo de Jair Bolsonaro continua em queda.Segundo a pesquisa do Atlas Político, ele é bom ou ótimo para 30,5% do eleitorado, regular para 32,4% e ruim ou péssimo para 31,2%.Em fevereiro, ele aparecia com 38,7% de bom ou ótimo, 29,6% de regular e 22,5% de ruim ou péssimo.",Brasil,Bolsonaro cai,04/04/2019 10:17:17
None,None,https://www.oantagonista.com/brasil/deputado-rebate-secretario-da-receita/,"Daniel Coelho, líder do Cidadania (ex-PPS) na Câmara, rebateu no Twitter o secretário especial da Receita, Marcos Cintra, que escreveu que Paulo Guedes “mostrou que não precisa ter apoio de ninguém para aprovar seus projetos no Legislativo”.“Para de falar besteira”, disse o deputado.“Se não tiver como ajudar, melhor ficar calado para não atrapalhar.”",Brasil,Deputado rebate secretário da Receita,04/04/2019 10:20:50
None,None,https://www.oantagonista.com/sociedade/enquanto-isso-selvageria-no-rio/,"Roberto Almeida, espancado por outros torcedores no meio da rua em Copacabana ontem, continua internado em estado grave.O homem levou uma surra com socos, pontapés, pauladas e garrafadas na cabeça, quando flamenguistas se confrontaram com torcedores do Peñarol.O vídeo das agressões, que circula pela internet, mostra um policial militar assistindo à cena, sem nada fazer.À noite, depois do jogo, vencido pelo time uruguaio, houve mais brigas nas ruas de Copacabana.",Sociedade,"Enquanto isso, a selvageria no Rio",04/04/2019 10:26:19
None,Diego Amorim,https://www.oantagonista.com/brasil/zeca-dirceu-questoes-dele-nao-merecem-respostas/," enviou a deputados da oposição que compõem a CCJ as perguntas feitas ontem por Paulo Guedes e que, na confusão, acabaram ficando sem respostas.Por exemplo: Por que não botaram imposto sobre dividendos, não cortaram dividendos? Por que deram benefícios para bilionários? Por que deram dinheiro para a JBS? Por que deram dinheiro para o BNDES? Vocês têm medo de cortar a aposentadoria dos militares?Por enquanto, apenas Zeca Dirceu respondeu. E desta forma:“As questões dele não merecem respostas. Fui prefeito duas vezes e nunca deixei de fazer algo importante em razão de qualquer atitude dos meus antecessores. Isso se chama covardia.”Questionado se não há incoerência na postura da oposição da qual ele faz parte, o filho de Zé Dirceu acrescentou:“Minha obrigação é falar, cobrar, sugerir aquilo que eu e meus eleitores entendemos ser melhor para o Brasil. Ele [Guedes] e grande parte do governo erram feio quando ficam olhando só pra trás, não agem agora, não enxergam lá na frente. Uma tragédia.”",Brasil,Zeca Dirceu: “As questões dele não merecem respostas”,04/04/2019 10:07:41
None,None,https://www.oantagonista.com/brasil/decisao-de-toffoli-que-adiou-o-julgamento-da-prisao-na-2a-instancia/,"Dias Toffoli retirou da pauta o julgamento da prisão em segunda instância, como registramos.Eis o documento em que o presidente do STF comunica o presidente da OAB da decisão — o julgamento estava previsto para o próximo dia 10:",Brasil,A decisão de Toffoli que adiou o julgamento da prisão na 2ª instância,04/04/2019 10:32:05
None,None,https://www.oantagonista.com/brasil/deputado-ataca-lava-jato-enterrou-o-pais/,"O deputado Ricardo Barros, do PP do Paraná, atacou a Lava Jato durante a sessão de ontem da Comissão de Fiscalização Financeira e Controle da Câmara.O ex-ministro da Saúde falou em “castelo de areia” e disse que o país está vivendo um “revés institucional”.“Não é invertendo o ônus da prova, sequestrando bens e obrigando as pessoas a provarem. Cabe ao Judiciário provar a culpa, e não ao cidadão provar que não tem culpa. Vamos parar de brincar, de ficar jogando para a plateia, de fazer fumaça. A Lava Jato enterrou o país, 10% do PIB nós perdemos, porque não quis fazer leniência.”É claro que Paulo Guedes na CCJ dominou o noticiário ontem, mas seus eleitores precisam saber o que você pensa sobre a Lava Jato, deputado. Fica aqui o registro.",Brasil,Deputado ataca a Lava Jato: “Enterrou o país”,04/04/2019 09:30:56
None,None,https://www.oantagonista.com/brasil/toffoli-retira-da-pauta-prisao-em-segunda-instancia/,"Dias Toffoli retirou da pauta o julgamento da prisão em segunda instância.Diz o G1:“Toffoli tomou a decisão por volta das 23h da quarta-feira, antes de embarcar para Boston, nos Estados Unidos, onde participa de um encontro sobre o Brasil com alunos de universidades americanas.”Lula depende de alguma outra manobra para ser solto imediatamente. ",Brasil,Toffoli retira da pauta a prisão em segunda instância,04/04/2019 09:35:32
None,None,https://www.oantagonista.com/brasil/ciro-esquerda-antiga-cai-como-um-patinho/,"Ciro Gomes disse ao Estadão:“Tenho uma tese de que o Bolsonaro está muito bem orientado sob o ponto de vista da marquetagem. Para todas as dificuldades reais que acabam fragilizando (o governo), ele inventa em cima uma tese. E a esquerda antiga cai como um patinho e polariza. É claramente uma estratégia esse divisionismo. Ele vai dando argumentos cíclicos para a turma dele se coesionar (sic) em outro universo (…).Ele vai e diz que o nazismo é de esquerda. Pronto: aí a turma do PT antiga cai, todo mundo achando que vai ‘lacrar’ mostrando que ele é louco. Mas aí o Bolsonaro já deu argumento para coesionar outro universo que não é a perda do comércio exterior ou a inscrição do Brasil no itinerário do terror, que são coisas concretas.”O universo de Ciro Gomes ainda não foi inteiramente coesionado.",Brasil,Ciro: “A esquerda antiga cai como um patinho”,04/04/2019 09:41:56
None,None,https://www.oantagonista.com/brasil/prisao-de-lula-tem-o-apoio-de-579-dos-brasileiros/,"Uma pesquisa encomendada pelo El País mostra que 57,9% dos brasileiros defendem a prisão de Lula.Só 33,1% são contrários.Esse número só aumenta.",Brasil,"Prisão de Lula tem o apoio de 57,9% dos brasileiros",04/04/2019 10:00:22
None,None,https://www.oantagonista.com/brasil/opiniao-favor-da-prisao-de-lula-se-cristalizou/,"Pesquisa encomendada pelo El País revela que 59,5% dos brasileiros possuem uma imagem negativa de Lula.E 57,9% se mostram  de sua prisão.O diretor do Atlas Político disse:“É certo que a opinião a favor da prisão de Lula se cristalizou.”",Brasil,“A opinião a favor da prisão de Lula se cristalizou”,04/04/2019 10:04:35
None,Diego Amorim,https://www.oantagonista.com/brasil/estrategia-de-collor/," descobriu quais são os  que levaram Fernando Collor a se afastar do Senado por quatro meses.Trata-se de uma estratégia, claro.Collor quer manter força política no estado, onde a família de Renan Calheiros, seu adversário nas urnas, ainda manda e desmanda.Ao abrir espaço para a suplente Renilde Bulhões, o ex-presidente valoriza uma família influente, que já governou Alagoas na década de 1990. Em troca, claro, Collor vai querer o apoio do grupo nas próximas eleições.",Brasil,A estratégia de Collor,04/04/2019 09:00:26
None,None,https://www.oantagonista.com/brasil/garschagen-e-exonerado/,"A Casa Civil exonerou Bruno Garschagen, um dos principais assessores de Ricardo Vélez Rodríguez. ",Brasil,Garschagen é exonerado,04/04/2019 08:20:43
None,None,https://www.oantagonista.com/brasil/colaboracao-fraterna/,Ricardo Vélez Rodríguez está nas mãos dos militares.Leia um trecho de sua entrevista ao Valor:,Brasil,“Colaboração fraterna”,04/04/2019 08:26:47
None,Diego Amorim,https://www.oantagonista.com/brasil/juventude-psdb-anuncia-caravana-pelo-nordeste/,"Nas próximas semanas, antes da convenção marcada para maio que escolherá o novo presidente do partido, a Juventude do PSDB vai colocar o pé na estrada.A “militância tucana” cruzará o Nordeste de carro, fazendo paradas para “discutir políticas públicas e o legado do PSDB”, comentou com  Marcos Saraiva, líder do grupo.“Queremos discutir como o partido deve se organizar daqui para frente. Vão ser mais de 5 mil quilômetros de estrada. Chegaremos à convenção prontos para apresentar um caminho visto no chão, em uma região onde o PSDB sempre teve muita dificuldade. Temos de começar a reverter isso.”",Brasil,Juventude do PSDB anuncia caravana pelo Nordeste,04/04/2019 08:30:38
None,None,https://www.oantagonista.com/brasil/toffoli-deve-adiar-soltura-de-lula/,"“Dias Toffoli deve formalizar nesta quinta-feira a decisão de adiar o julgamento de ação sobre a prisão após condenação em segunda instância”, diz a Folha de S. Paulo.“Integrantes do STJ avaliam que o Supremo só vai tratar da prisão em segunda instância depois que eles julgarem o recurso do ex-presidente Lula contra a condenação no caso do tríplex. Até que isso ocorra, dizem, o debate fica fulanizado.”E não é um fulano qualquer: é o chefe da ORCRIM.",Brasil,Toffoli deve adiar soltura de Lula,04/04/2019 08:32:13
None,None,https://www.oantagonista.com/economia/congresso-tem-o-poder-de-enterrar-mais-uma-reforma/,"Míriam Leitão não descarta que a reforma possa ser enterrada:“O governo deu um presente a quem quer argumentos demagógicos para se opor à reforma, quando propôs mudanças no BPC. É fácil para um político dizer que está ali defendendo os mais pobres. Difícil é assumir que defende as aposentadorias dos que ganham mais no sistema. Qualquer consulta aos dados mostra que os servidores públicos, dos três poderes, se aposentam mais cedo e ganhando muito mais, têm inúmeras vantagens que são negadas ao resto da população. A reforma dos militares ter ido junto com uma alta nos soldos torna mais difícil a vida do governo. Mas, como disse Paulo Guedes, ‘você são os senhores desse destino’. O Congresso, com os erros do governo e a demagogia da oposição, tem o poder de enterrar mais uma reforma. Se o fizer, tornará o colapso mais iminente.”",Economia,“Congresso tem o poder de enterrar mais uma reforma”,04/04/2019 08:58:28
None,None,https://www.oantagonista.com/brasil/nao-querem-que-o-sangue-corra-pelas-ruas/,"O general Luiz Eduardo Rocha Paiva, na revista do Clube Militar, alerta que o sangue pode correr pelas ruas:“A nação tem que se salvar a si mesma, sem a tutela das Forças Armadas, que só tomarão a iniciativa diante de um quadro de grave violência, caos social, falência e perda de autoridade dos Poderes Constitucionais (…).Não querem que o sangue corra pelas ruas? Então mãos à obra.”",Brasil,“Não querem que o sangue corra pelas ruas?”,04/04/2019 08:14:12
None,None,https://www.oantagonista.com/brasil/presidente-da-apex-e-barrado-por-seus-diretores/,"O presidente da Apex não pode mais transitar pela Apex.É o resultado da nova guerra entre bolsonaristas.Diz O Globo: “Um nova crise eclodiu na Apex entre o atual presidente, embaixador Mário Vilalva, e os diretores Márcio Coimbra e Letícia Catelani. O episódio mais recente das discordâncias na condução da agência envolve a instalação de duas portas com controle de pessoas que podem acessar a ala onde ficam as salas de Catelani e Coimbra. Segundo funcionários da agência, até o presidente da Apex precisa de aprovação para passar pelo local (…).Em nota, Vilalva disse que ‘ao retornar da viagem ao Chile, onde esteve em Missão oficial, foi surpreendido pela instalação da porta. Neste momento, aguarda o retorno, ao Brasil, dos diretores Márcio Coimbra e Letícia Catelani, aos quais demandará justificativas sobre a instalação dessa porta’. Os dois diretores acompanharam o presidente Jair Bolsonaro na viagem a Israel.”",Brasil,Presidente da Apex é barrado por seus diretores,04/04/2019 07:51:28
None,None,https://www.oantagonista.com/brasil/mourao-sente-o-cheiro-poder/,"O vice-líder do governo na Câmara, Marco Feliciano, disse a O Globo, que Hamilton Mourão “está sentido o cheiro do poder, o gosto do poder, e ele então começa a minar a autoridade presidencial”…Ele também disse ao jornal que Mourão pode dar “uma rasteira” em Jair Bolsonaro.Nunca houve um vice-presidente tão xingado e vilipendiado por seus pares como Hamilton Mourão.",Brasil,Mourão “sente o cheiro do poder”,04/04/2019 07:56:27
None,None,https://www.oantagonista.com/brasil/o-primeiro-ministro-de-tribunal-superior-ser-escolhido-por-bolsonaro/,"Wilson Fernandes, do TRT da 2a Região, Francisco Rossi, do TRT da 4a Região, e Evandro Valadão, do TRT 1a Região, compõem a lista tríplice para uma vaga no Tribunal Superior Eleitoral.Valadão é considerado o mais conservador.Um deles será o primeiro ministro de um tribunal superior a ser escolhido por Jair Bolsonaro. ",Brasil,O primeiro ministro de tribunal superior a ser escolhido por Bolsonaro,04/04/2019 08:02:54
None,None,https://www.oantagonista.com/brasil/maria-rosario-manda-reter-assessora-de-guedes/,"Maria do Rosário mandou a Polícia Legislativa bloquear a assessora de Paulo Guedes, Daniella Consentino.Segundo O Globo, o episódio ocorreu na CCJ, quando Daniella “saiu em defesa de Guedes num bate-boca entre o ministro e a parlamentar. Maria do Rosário perguntou quem era a protetora de Guedes. Como Daniella não apresentou suas credenciais, a deputada pediu que a polícia a levasse do local. Assim foi feito.” ",Brasil,Maria do Rosário manda bloquear assessora de Guedes,04/04/2019 08:05:31
None,None,https://www.oantagonista.com/brasil/coisa-de-tchutchuca-petista/,"Depois que Zeca Dirceu chamou Paulo Guedes de “tchutchuca” e ouviu do ministro que “tchutchuca era a mãe, a avó e a família” do petista, a confusão na CCJ da Câmara continuou.Na versão do UOL, Maria do Rosário acusou a assessora especial do ministério da Economia, Daniella Marques, de tê-la agredido (é impressionante como Maria do Rosário é agredida). Daniella foi, então, levada para a delegacia da Polícia Legislativa da Câmara.Mas não deu em nada.Coisa de “tchutchuca” petista.  ",Brasil,Coisa de “tchutchuca” petista,04/04/2019 08:10:00
None,None,https://www.oantagonista.com/economia/empresarios-comecam-dar-sinais-de-impaciencia-ou-irritacao/,"Para Vinicius Torres Freire, “o sururu entre os deputados e Paulo Guedes não vai dar em nada: é sintoma, não motivo. A fibrilação dos preços no mercado, que o pessoal da finança atribuiu ao arranca-rabo na audiência do ministro, também foi nada”.Apesar disso, porém, “empresários começam a dar sinais de impaciência ou irritação. Mesmo quando associações empresariais soltam manifestos de apoio à reforma da Previdência, dão a entender que estão vendo o gato subir no telhado.Gente de empresa vaza notas para os jornais, ‘externando preocupação’, alguns francamente revoltados com a baderna. Quando as coisas vão bem, essas pessoas ficam quietas.”",Economia,“Empresários começam a dar sinais de impaciência ou irritação”,04/04/2019 07:32:25
None,None,https://www.oantagonista.com/brasil/erosao-de-bolsonaro/,"William Waack diz que Jair Bolsonaro corre o risco de se tornar ridículo:“Alguns sinais de erosão de seu capital são bem evidentes e só não enxerga quem não quer. Não são as pesquisas de opinião (na qual bolsonaristas, a risco próprio, não acreditam mesmo). Essa deterioração é perceptível em repetidas manifestações de impaciência com o ritmo (ou falta dele) que o governo imprimiu às reformas. Traduzidas em frases desse tipo, que se ouvem por toda parte: ‘Acredito e AINDA acho que vai’ (…).A credibilidade e a confiança tão essenciais para qualquer governo estão hoje se deslocando sensivelmente da figura do ‘mito’ em direção aos núcleos militar, econômico e da Justiça, com poucas figuras realmente de peso no mundo da política que o governo possa chamar de suas. E episódios como a bagunça no MEC e as tiradas do chanceler, reiteradas pelo próprio presidente, produzem situações de ridículo, talvez o mais poderoso ácido corrosivo da imagem de quem precisa ser levado a sério para governar.”",Brasil,A erosão de Bolsonaro,04/04/2019 06:56:13
None,Renan Ramalho,https://www.oantagonista.com/brasil/tem-que-internar/,"Enquanto a Câmara leva em banho-maria o pacote anticrime, um dos relatores da proposta no Senado já propôs regras mais duras que as apresentadas por Sergio Moro, especialmente para criminosos violentos.Marcio Bittar (MDB-AC) quer proibir totalmente as saídas temporárias em datas comemorativas (e não só para reincidentes), o fim das audiências de custódia (não previsto na proposta original) e o aumento do tempo máximo de cumprimento da pena (dos atuais 30 anos para 50).“O que eu sei é que nessa campanha, depois de tudo o que o Brasil viu e passou, criou-se a condição de o Congresso endurecer leis. Combate à violência em primeiro lugar é punição, não é outra coisa, a não ser para a esquerda”, disse a .",Brasil,Relator no Senado quer endurecer pacote de Moro,04/04/2019 07:00:39
None,None,https://www.oantagonista.com/brasil/o-golpe-da-bengala-contra-bolsonaro-no-stf/,"Jair Bolsonaro pode ser impedido de indicar ministros do STF durante o seu mandato.O golpe foi revelado por Merval Pereira:“O ambiente no Congresso é tão ebuliente que a promessa dos bolsonaristas de apresentar uma PEC revogando a que aumentou para 75 anos a idade compulsória dos ministros pode provocar a reação de ampliá-la para 80 anos.Isso porque a redução da idade permitiria ao presidente Bolsonaro nomear 4 ministros imediatamente. Como está, ele escolherá no final do próximo ano substitutos para os ministros Celso de Melo e Marco Aurélio Mello. Ao contrário, a ampliação da idade para 80 anos impediria que nomeasse ministros durante sua gestão.”",Brasil,O golpe da bengala contra Bolsonaro no STF,04/04/2019 07:05:53
None,None,https://www.oantagonista.com/brasil/rodrigo-maia-defende-paulo-guedes/,Rodrigo Maia classificou como “muito ruim” o tchutchuca de Zeca Dirceu.Ele disse para a :“Muito ruim. Paulo Guedes tem respeitado o parlamento. Uma coisa é o debate de ideias. Outra é começar a agredir pra fazer o ministro perder a cabeça.”Leia a nota completa .,Brasil,Rodrigo Maia defende Paulo Guedes,04/04/2019 07:22:42
None,Renan Ramalho,https://www.oantagonista.com/brasil/psl-vai-ao-supremo-para-afrouxar-lei-de-responsabilidade-fiscal-esporte/,"O Partido Social Liberal pediu ao STF para declarar inconstitucionais vários pontos de uma lei aprovada em 2015 que salvou clubes de futebol endividados, em troca de maior fiscalização do governo sobre a gestão deles e das associações do setor.O partido diz que a Lei de Responsabilidade Fiscal do Esporte fere a autonomia privada e deveria ao menos se restringir aos clubes que aderiram aos benefícios tributários.“Se a eventual gestão temerária é um problema real para toda e qualquer pessoa jurídica congênere, por que somente às associações desportivas futebolísticas é imposto regime jurídico especial?”, questiona a ação, em referência às normas mais rígidas.",Brasil,PSL vai ao Supremo para afrouxar Lei de Responsabilidade Fiscal do Esporte,04/04/2019 07:30:58
None,None,https://www.oantagonista.com/brasil/democracia-pau-de-arara/,"Ricardo Vélez Rodríguez, entrevistado pelo Valor, definiu a ditadura militar como “um regime democrático de força”.Ele nem reconhece que houve uma ditadura:“Foi um regime surgido de uma composição e de uma decisão política. Foi um regime em que o Executivo chamou a si mais funções, mas que o próprio Executivo terminou abrindo o jogo político partidário e chamou de volta os que tinham ido embora. Lembre-se da frase do general Figueiredo: “lugar de brasileiro é no Brasil”. Vieram todos, formaram partidos políticos. Ainda dentro do regime militar houve eleições, o governo perdeu algumas eleições, houve pluralismo político-partidário. Não enxergo isso como ditadura.”John Locke, o filósofo predileto do ministro, não escreveu sobre a democracia do pau-de-arara.",Brasil,A democracia do pau-de-arara,04/04/2019 06:37:04
None,None,https://www.oantagonista.com/brasil/oposicao-foi-meio-rude-com-guedes-avalia-mourao/,"Hamilton Mourão elogiou o “conhecimento profundo” de Paulo Guedes durante sua defesa da reforma da Previdência na CCJ da Câmara, registra O Globo.“É óbvio ali que o pessoal da oposição chega a ser até meio rude às vezes quando rebate os argumentos do ministro, mas eu acho que pelo menos ele compareceu. Está respondendo às perguntas que estão sendo feitas e vai ter muita discussão ainda”, disse o presidente interino.Mourão fez as declarações antes de Zeca Dirceu, filho desse homem tão pobre que é José Dirceu, acusar Guedes de ser .",Brasil,"Oposição foi ‘meio rude’ com Guedes, avalia Mourão",03/04/2019 20:45:28
None,None,https://www.oantagonista.com/sociedade/vale-foi-avisada-de-reducao-de-seguranca-em-brumadinho-diz-engenheira/,"Em depoimento à CPI de Brumadinho, a engenheira geotécnica Ana Lúcia Yoda afirmou que a Vale foi avisada, meses antes do desastre, da redução das condições de segurança da barragem que desmoronou em janeiro.Ana Lúcia é funcionária da empresa Tractebel, que emitiu laudos de estabilidade da estrutura da barragem até junho do ano passado, relata O Globo.Depois que a análise verificou a piora da situação, a mineradora contratou outra companhia, a Tüv Süd, que passou a ser responsável pelos laudos a partir de setembro de 2018.A engenheira, no entanto, tratou a redução do fator de segurança como um “indicativo” de possíveis problemas, não um elemento que necessariamente acarretaria a ruptura da barragem.Oficialmente, a contagem do desastre da Vale está em 218 mortos e 78 desaparecidos.
.",Sociedade,"Vale foi avisada de redução de segurança em Brumadinho, diz engenheira",03/04/2019 21:00:15
None,None,https://www.oantagonista.com/brasil/o-fenomeno-meteorologico-no-mec/,"Ricardo Vélez Rodríguez prefere Aristóteles e John Locke a Olavo de Carvalho.Ainda bem.Ele disse para o Valor:“Eu conheci o Olavo de Carvalho há mais de 20 anos, porque ele é um pensador que explicita os conceitos fundamentais da ala conservadora da sociedade brasileira. Eu sou um estudioso dos ideais. Tive contato com ele algumas vezes no Rio, mas diria que foram contatos circunstanciais. Ele me indicou para o ministério e meu nome terminou sendo apoiado por outros segmentos da sociedade brasileira.”Sobre aquela mensagem em que Olavo de Carvalho mandou-o enfiar o cargo no cu, ele respondeu:“Eu vejo isso como fenômeno meteorológico. As pessoas, quando se emocionam, quando deixam a razão pendurada no cabide, começam a falar com as emoções e falam coisas que não deveriam ser faladas num debate sereno, num debate racional. Esse tipo de expressão injuriosa não levo em consideração.”Ele negou que seja ligado a Olavo de Carvalho:“O meu nome está mais ligado a ele na imaginação. Porque eu realmente estou ligado à preservação dos princípios da boa gestão. O que me interessa neste momento é tocar a gestão do MEC para que tenha resultados na educação. Outros barulhos não escuto.”",Brasil,O fenômeno meteorológico no MEC,04/04/2019 06:21:35
